partition,repeat,split_seed,method,shuffle_seed,mae,rmse,median_absolute_error,r2,n
primary,-1,,A_structure_only,,0.30334846559549733,0.5860682079014723,0.15915984347442524,0.9642963327457892,85
primary,-1,,B_empirical_residual,,0.24271149684355192,0.5223263315259199,0.1192223985890668,0.9716403843763156,85
primary,-1,,C_computation_core,,0.25326273346301514,0.4230873306389591,0.12657701719577297,0.9813929921305532,85
primary,-1,,D_smd_water,,0.24436738488951124,0.3852338463187729,0.12754986111111255,0.9845735720923124,85
primary,-1,,E_confsolv,,0.2952513623145554,0.5638592946117391,0.1674366291887157,0.9669510255318962,85
primary,-1,,F_full_solvai,,0.19591851207075425,0.3146218028706945,0.10220693342151499,0.9897105033315678,85
primary,-1,,G_narrow_reference,,0.21405447019659726,0.3512671073070488,0.11965242504409801,0.987173993112578,85
primary,-1,,H_narrow_smd_reference,,0.1998885204403985,0.3181304690618957,0.11492537477954734,0.989479726468633,85
