source_class,path,energy_sha256,config,config_sha256,beads,ti_point,lambda,time_step_ps,random_seed_fields,frames,observed_time_ps,has_dhdl,finite_dhdl,stream_id,independence_status,development_exposed,eligible_v3_development,eligible_v3_prospective_sentinel
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene,51a4f76c59637eda436d6770072ef20bf4764f1cf48682c018cacc6ee7d42aef,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p60/conf.xml,4b5b1806d11dafbc4f7c9ddee40cc5e58a05fb2e78cbff66a1b484ffeae6ba33,2.0,7.0,0.6,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene,8d0dee16344e20433e0cbd76fbf79a5fe768cb7044fb6bc29b71d1247a83efc9,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p70/conf.xml,6f4429a40eac5f9cfee6bc4bb9e6e0916c5fb1cc54096531e884ec38a24437b6,2.0,8.0,0.7,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene,4c740b70e9421b62ff6237a2197180844076be46d6b7f142876cd374c37c0ab3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p75/conf.xml,a05241590fd11d98b9b379db22f5bcf34b3347e3403f8517e2d2dd186e113942,2.0,9.0,0.75,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene,bc5aef9ea4a866b6d07b1afdd29363ba7f402795b2917bb75d469abc788772da,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p80/conf.xml,0bf751ba398eeec0623fb0058e5953b5f0bb4202c445defc5e7923120c28fe1e,2.0,10.0,0.8,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene,f3249de589061d7a2c140cfdc410d0462342156ee5eb6ccb137796a0a155d42b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p85/conf.xml,a19e149d79fda07773cbde337e2d0d5b3c99f81323072a62d8903254888c8fe9,2.0,11.0,0.85,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene,9cdff615719e51399416b0f42741eaec8b5d5f226a4bdbccbb0bedd051f0b9af,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p95/conf.xml,11f070b57e6f1d7079ba45bbbefe2d156de33a854ccf92000da38102da8f4605,2.0,13.0,0.95,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene,3472c101f1bfbb2462f3b06204c669422735e73c8d54b23257ec116e380dba76,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_1p00/conf.xml,ab0501f0272507d881fb76d618adae1ebdca25c18961d5b7fd249f2ea53f242b,2.0,14.0,1.0,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p00/output/Task5_MD_Transition_LIGAnnihilation_0__SYSTEM.ene,6ab1ed8453de7d6fe93e2d3e4aa71ca8ca95ecaeac7865a2b31f83215bbac740,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p00/conf.xml,0eee78b047301c4147b576abedc951b9e06905697ba27155e7ce13ae8d66805d,2.0,0.0,0.0,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p05/output/Task5_MD_Transition_LIGAnnihilation_1__SYSTEM.ene,9e3085a504977483a98049aef21d133713b5880d243c9e3f793fed1b68b70df4,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p05/conf.xml,a621cc6817b080ec0fca253a07d2d98ac84b65a5ed3192b08a4fc90d0d4b8d45,2.0,1.0,0.05,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p20/output/Task5_MD_Transition_LIGAnnihilation_3__SYSTEM.ene,a8b939c8ac9d37018364be5c0e60819709261ee706e07ec792cff9c82e4f06fb,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p20/conf.xml,15b7f6d4a81cf009e4b7d7c5f2df733889edbeb03e2ed3366c798806b91582e3,2.0,3.0,0.2,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p30/output/Task5_MD_Transition_LIGAnnihilation_4__SYSTEM.ene,a1b45d320994a733ace8fd20904ad5fadf3846bd016e5b8748f8bdfc1e82f285,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p30/conf.xml,b27357ec3270aaf70cac42544a23c3ea7729343585288c6219cd1159c4fc1c1e,2.0,4.0,0.3,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p40/output/Task5_MD_Transition_LIGAnnihilation_5__SYSTEM.ene,0b1756e17247281afba28617a0712d0922a68872625eb8c0c4ecc169d3ae354a,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p40/conf.xml,2fcd0ff9c9d55fda6b34f733d555ad41f5e4d2aa2a9d0da7a524d9bc86398f0f,2.0,5.0,0.4,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene,074c7574f03a0da3e65ac808550c0bf9f449ecaaddaa1198cd1de4abf7745326,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p60/conf.xml,8cf18aa4417fe8b7199adfd2e80f74d423a88c5e9436b864da124c4e1e2cb853,2.0,7.0,0.6,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene,65a77b8c842773fc30784037894a8433a2649056c24752b1a752d58ba0df339f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p70/conf.xml,588ee4fbcf6eddce9b7fd9d0fa8811db3b3ce399275c815b76b9173aaa3bd428,2.0,8.0,0.7,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene,12cc6269882b58fc69928b79d23ec2bf0e54d93058a4aa5d313dba0dc9bfee5f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p75/conf.xml,85d4ba48e1717f382c35eb6bc6a0887ec56f86fe59e85320fc8405e6249c9a9f,2.0,9.0,0.75,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene,7ff3765cb2d763422693dd35a526d51ee0c4404e5352b287f7ef234cd4e2af7c,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p80/conf.xml,0a08c59d963ce5c2796f365f70d46a51187b5aa32e3c8e8a7444d2e61fbb2176,2.0,10.0,0.8,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene,ab30607f5b3a6b99472060c5dca1a8eee760d695467ddef0af7b4b72d3cc9b11,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p85/conf.xml,0f79e9bde21f703c57f6269f275ee78f2018d2026cfb877afbd2f6aef2953c9f,2.0,11.0,0.85,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene,516eb86603e529ec9ef6ba76a0fb640ea41204491631c1354d1bc0696ab6859b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_0p95/conf.xml,12de6271ae5024743567e953e6b6b7c809f9b8c0a96cefab7e7bc550a4d15be4,2.0,13.0,0.95,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene,8b8afac140bf7c1685d375e6b9d5a145f0f3198d53548fa07544c4b046d0d444,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/dimethylether/lambda_1p00/conf.xml,a1b56453799235d74ddb131a481ddf6864489d65296c2aec07fe82f805e308fa,2.0,14.0,1.0,0.002,3130605,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p00/output/Task5_MD_Transition_LIGAnnihilation_0__SYSTEM.ene,31919774a7b034b25c5c87ec410bdeb3bc07be761044fa9939755ba6d65cf69e,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p00/conf.xml,a370563d92e68068b1a9d6611a2ee55081c32d3eefb404a6adae757925f176dc,2.0,0.0,0.0,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p05/output/Task5_MD_Transition_LIGAnnihilation_1__SYSTEM.ene,52ff10cd21000da1aecd768cf2d13db97cf49156d1cd9867ac7fb348f7f72932,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p05/conf.xml,4173404f03009572b79a1e7ad54cfd129032dffdf6540cce7c58d3f59534a8eb,2.0,1.0,0.05,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p20/output/Task5_MD_Transition_LIGAnnihilation_3__SYSTEM.ene,1b1931e1bcf6ae94f4844cfc212c6f4a9e22790c16d728884bdaa981da997c81,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p20/conf.xml,4c2eccd47a6d988363bc2e10d99e544ba98e8cf84e1c1349e5c821b6d527172d,2.0,3.0,0.2,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p30/output/Task5_MD_Transition_LIGAnnihilation_4__SYSTEM.ene,e78becb153be0cf664fa9340376dbc57fe14a65b70d87df6bec63598dc4eb9ab,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p30/conf.xml,5d997c32d8ebe9146856ae52a598bb42d2496a1bd89cd4a82eaa11984e71e428,2.0,4.0,0.3,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p40/output/Task5_MD_Transition_LIGAnnihilation_5__SYSTEM.ene,bb481a67dce0988f5e45320d534b9e196bb607e07742d8c69ebbdec41ebd974b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p40/conf.xml,7feb8b2d5696fd242ad86c6ffb5898831894107e2011bd829ee4860e8e52315b,2.0,5.0,0.4,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene,935e1af0b85bc8cf75c22b97d8230fae233e8787499b000c592f817a4bb0f34b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p60/conf.xml,f0eaedcd190e4ccd2311dd8a7f58e42353b633ebc083a9ad03b3fc0a97f73dfe,2.0,7.0,0.6,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene,f34f20fcde1055ca8e63de57b923bd871bb3b5856e939037c2a261093eedf9e7,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p70/conf.xml,2607c64d8f3a054c5d333f42775e93a84a4b8f63d3e8f5e503cdb50e831898b8,2.0,8.0,0.7,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene,18a570f5697b8beb21eb512411feae72293cbc24230f87cf81efcc1514722347,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p75/conf.xml,b8ecca9dac53d01948ee6159b509a3c990bc4b9df1abd8d4fff3b9c84c836c75,2.0,9.0,0.75,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene,e604b18535a4065c01115234a287c6f0bc339d1bf809c41af2ab021262f7cef0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p80/conf.xml,e7bd046b9fe983f99a11aa3181bc7a99c8c9a455c94dd88ed11e315edd9183fb,2.0,10.0,0.8,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene,fe88df712e0660a45d8b2f8c0142dfc747a37dd20a974420065e758a48348697,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p85/conf.xml,33df542d6f2366cfbefbcc4044cad89079f913bb3a09e0dbf97e17bff85524c1,2.0,11.0,0.85,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene,7b9391330f4d83d000fb472f93fac9f5575b203c55137e0b29a76e4a55527077,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_0p95/conf.xml,460b24c3c4f1c81b927c640d27e5b261201e928976e98fa34d4c2b3ab48d6eca,2.0,13.0,0.95,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene,e9ddc2da6fb2e030aaf20e95b3a308197c6e1bf5658459def8154411c9d8952a,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/ethylacetate/lambda_1p00/conf.xml,f45d7384f2850428ae2e7a37f6c7864420c795b1cdd6cbe1fa295c432045ef43,2.0,14.0,1.0,0.002,990252,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p00/output/Task5_MD_Transition_LIGAnnihilation_0__SYSTEM.ene,087015e814f935cc4d14461c4547abd5ac36bc97f156fea8a6a00381270b001d,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p00/conf.xml,fd1ad106663bafe3849ce5cf3a35daced4efda56b0241cd9e91d6a2431c2fa25,2.0,0.0,0.0,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p05/output/Task5_MD_Transition_LIGAnnihilation_1__SYSTEM.ene,312c73a17e24d452ceadf8284dffe5f6fb03bb6f0c8e5c556bf4974eff33d676,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p05/conf.xml,533e072ee3be6345e0c911f6d314d1629377b20deee5aa41832ce196a8dac277,2.0,1.0,0.05,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p20/output/Task5_MD_Transition_LIGAnnihilation_3__SYSTEM.ene,3c124ec151c6de5eb50527b88338ac0a38d8925335fc63f9a266eb879c126008,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p20/conf.xml,97858c40faa5b3b9a90303649c123bdaea09ae37370efe64b55fef7a3ae00f28,2.0,3.0,0.2,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p30/output/Task5_MD_Transition_LIGAnnihilation_4__SYSTEM.ene,8288448080819710ce37b7ce53b0842c043c33cb2375992cec19fa9226ea678a,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p30/conf.xml,033373bf4ed1a662e1622eca6932ee08068f6a4b473c199bae0a826378762012,2.0,4.0,0.3,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p40/output/Task5_MD_Transition_LIGAnnihilation_5__SYSTEM.ene,00f7e6b9e527f2a2a683ba4db32626edef5c561c0ae5f521f2be27b0c5888baf,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p40/conf.xml,36c0951cc286d7f7a637657ac0a51ea10619fae76a35a73558c7408ae95091b0,2.0,5.0,0.4,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene,0bbecadae4485b128395f76bba3b3fdde18ea673b9a5a6e77f4e87d8d55c6172,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p60/conf.xml,48c6656a147520c9bd4e9a1c99c256b08cf5b87def09dafe9aa3aea64c3dc675,2.0,7.0,0.6,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene,deb6785462343b062bf3414bdac41182df775130aac1c24e75637cba5af896e8,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p70/conf.xml,b98aff793eec7e06c0ae04dc2cb33218c2752b83e9250d58ba006372634ff4bc,2.0,8.0,0.7,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene,d998d0498daff386e88854a895ec619f086b577fe0624568616ceca266a3777b,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p75/conf.xml,6586d9f54bbb8933024fef20b0072ea1542d97129fa0066484a2c260c53cd5b9,2.0,9.0,0.75,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene,318787aadd11129b82ca10b2bbe13b8ee85a8dec654a0d31b49a8b6bf3b8a58f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p80/conf.xml,6a9c2ab073f613732e5efaec0a696bd618843221432be5a31d11e0919a3ebb34,2.0,10.0,0.8,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
active_v1_dense_pimd2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene,7b3b84777e7d2074695821fb94de2d8e435cff488c181f16bd9e01de1f9eff5f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/octane/lambda_0p85/conf.xml,c95d6fbb9280f576e707da91a3c840a2d98761f5e425a3fbe7d2172f82c02041,2.0,11.0,0.85,0.002,9078009,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
