molecule_name,0,1,2,mean_abs_dense_difference_2p5ps
Acetamide,1.2992162326899075,2.206400945757913,2.985758953056134,2.1637920438346514
AceticAcid,1.1174992382219635,0.9429388214059936,0.6395081427360676,0.8999820674546749
Anthracene,5.438364966555291,1.1247119464356832,0.8534544078649642,2.4721771069519796
Cyclohexane,1.541464181845252,0.8517495305674241,0.1039081553633392,0.8323739559253384
DiMethylEther,0.940323024511545,0.8143294699786101,1.4514842866320437,1.0687122603740662
EthylAcetate,1.7266349741905076,3.0627249985758533,2.1775060795658385,2.3222886841107333
Octane,3.70444890980538,0.4611154087169365,2.300061359599397,2.1552085593739045
Octanol,4.038551969340157,3.682725800249309,1.313211691768446,3.0114964871193037
