run_id,timestamp_utc,campaign,stage,role,molecule_name,molecule_id,lambda,ti_point,case_directory,config_sha256,command,attempt,status,passed,exit_status,timed_out,quality_control,wall_seconds,gpu_hours,cpu_hours,production_ps,simulated_time_ps,beads,bead_windows,nominal_bead_steps,force_evaluations,force_evaluation_note,freeze_commit
AS-P2-PROSPECTIVE-acetamide-L13-A01,2026-09-03T03:36:24.319106+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,0.95,13,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p95,7e2293d4ad90f4b60b3cf6ea462aaef22c817269e1b07dcad084a76ff8eaf37a,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.01969971901957, 'mean_density_g_cm3': 1.014785171755098, 'energy_sha256': 'ce51458c124fb7e609f8c4cd4cac8b1f43d5af67f535d658e53ba43f193711f4', 'passed': True}",44.145935320993885,0.01226275981138719,0.09810207849109752,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-acetamide-L14-A01,2026-09-03T03:37:10.348581+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,1.0,14,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_1p00,1d762362fbfd4dc8af4437604349a7b0cd1655e49a28b9ed88d2c4bface1e15e,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/acetamide/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.1543574429412, 'mean_density_g_cm3': 1.0298004332323527, 'energy_sha256': '65ee421236187decf6615858992920c208106dc52f41ce3a37e160ea38642e7b', 'passed': True}",46.00869134697132,0.012780192040825367,0.10224153632660293,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L00-A01,2026-09-03T03:37:54.359769+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.0,0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p00,c2a8e2a781a52ec01f859971c5be2b506aef5e5fda57476088a9f52a95c9ebaa,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p00/output/Task5_MD_Transition_LIGAnnihilation_0__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.14149159882356, 'mean_density_g_cm3': 1.018469060277059, 'energy_sha256': 'cf8ee675a34eec47daaff8a1881bfb34429cba45d698d3fee05117fa5f7ea014', 'passed': True}",43.992050299886614,0.012220013972190726,0.0977601117775258,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L01-A01,2026-09-03T03:38:39.071477+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.05,1,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p05,02fb0bbf3142431e7e667e744bdea3be6d9545689a2fe125a767e5bfd3aee01b,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p05/output/Task5_MD_Transition_LIGAnnihilation_1__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.7229464860784, 'mean_density_g_cm3': 1.0247827122192155, 'energy_sha256': 'be4443233aef02a79b1e6da8126de261c2e07b85ff6d8244a8aba6cc3feb2f0c', 'passed': True}",44.69095333805308,0.012414153705014743,0.09931322964011795,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L03-A01,2026-09-03T03:39:32.912768+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.2,3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p20,fe8cb2835a33282bedf214160b5d1bf5f079fcd35807da1d2250e119bcbb3c8d,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p20/output/Task5_MD_Transition_LIGAnnihilation_3__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.25106659607843, 'mean_density_g_cm3': 1.006349870100196, 'energy_sha256': 'ebca77a1f483e847d5cf50c0a14aa94f98bdb8d002a0147a68e9a7074b9b4851', 'passed': True}",53.81492376001552,0.014948589933337643,0.11958871946670115,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L04-A01,2026-09-03T03:40:30.088690+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.3,4,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p30,7ebbdc73a22a59c41debbd1488385f0b325ed6caadd0e8e713fc80b41ebbf065,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p30/output/Task5_MD_Transition_LIGAnnihilation_4__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 303.03991154490194, 'mean_density_g_cm3': 1.0244326752088235, 'energy_sha256': '9fd456ed7eb2f4c43ed034c9c5cd864ba2f8b0064b4ae040526dbbec27c5c827', 'passed': True}",57.15805331105366,0.01587723703084824,0.12701789624678592,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L05-A01,2026-09-03T03:41:13.540673+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.4,5,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p40,8c81027dac5dc0cabb16d026c3d712bbeec81b03b090e1c9d5291bceda9d4400,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p40/output/Task5_MD_Transition_LIGAnnihilation_5__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.3886668078431, 'mean_density_g_cm3': 1.019367325177451, 'energy_sha256': '5bfe559fa0bb13e6122e1140d3918f64a5b53643576a2a43740a6720e159e3f5', 'passed': True}",43.44035417982377,0.012066765049951047,0.09653412039960838,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L07-A01,2026-09-03T03:42:08.158044+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.6,7,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p60,8689ded13351f0c51282c3341f96eb37081258ffdc8c80101c415806bca8062b,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.5907961203922, 'mean_density_g_cm3': 1.017909119392157, 'energy_sha256': '9c667ca557fe1c063beb8d2223711d7e94ab852de2decd60b100beb395269e47', 'passed': True}",54.603232404915616,0.015167564556921004,0.12134051645536803,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L08-A01,2026-09-03T03:42:53.467571+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.7,8,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p70,04ebead99817731ba84a5066ce86d630aa75dce5f5d0ed4502f201cbf4c7c548,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 302.0936837672549, 'mean_density_g_cm3': 1.0064353636360786, 'energy_sha256': '743391bdd684837e57088c7139eefe402939b4356aae1596c53e62617c3f6391', 'passed': True}",45.28633129200898,0.012579536470002494,0.10063629176001995,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L09-A01,2026-09-03T03:43:50.151022+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.75,9,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p75,77eeb2a1461dc24f23f7a1124838a645c83e1b2df554cf66b3de5da0dbccbd92,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.7070229945098, 'mean_density_g_cm3': 1.0095553992731372, 'energy_sha256': '2f9461a1cfb519d8469eae1a6433f2c8ed24b1137d779e78f6623f952f3288dc', 'passed': True}",56.66468207584694,0.01574018946551304,0.12592151572410432,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L10-A01,2026-09-03T03:44:36.760835+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.8,10,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p80,680606c51c06698bc469367f43e867c3e2cec907533a46a3d194be26411521f2,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.63317197666663, 'mean_density_g_cm3': 1.0322950628723528, 'energy_sha256': '59b0733b19f306b4bed7ff8e0e41cda1cdd1573a927d223c7341641aca770f80', 'passed': True}",46.58794641820714,0.01294109622727976,0.10352876981823808,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L11-A01,2026-09-03T03:45:28.536720+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.85,11,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p85,8352d02226e3e07118dc29f38861eb7a99b3a84e7471806328870ac1eec4a29a,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 302.84127071784314, 'mean_density_g_cm3': 1.0264359048858822, 'energy_sha256': '1f95e5a6d5084ad3da6883cb76bb3f3bc6e3047b9e12ed6748279c5b1fbd4c04', 'passed': True}",51.74925582599826,0.014374793284999517,0.11499834627999614,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L13-A01,2026-09-03T03:46:12.352341+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,0.95,13,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p95,50ec0d38e006612eadd90048799e5cac0795c3eb2032941c69d663f7588c244e,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.52216000411767, 'mean_density_g_cm3': 1.0213206587005883, 'energy_sha256': '4486e87e87502bdeeaf23b70e1e5d984cfee0ad3048381a1e59b9debb07a2f97', 'passed': True}",43.797027786960825,0.012165841051933562,0.0973267284154685,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-aceticacid-L14-A01,2026-09-03T03:47:02.205971+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,AceticAcid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,1.0,14,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_1p00,addb491c5bfd1e08ec236f43b24a02501e680fc1bce5954f49229e09c719d436,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/aceticacid/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.6908580631373, 'mean_density_g_cm3': 1.030175033860392, 'energy_sha256': 'bb4079bcfdc662f8739213a1995c3086a86c7ffa98f7e93cfce572058cb19263', 'passed': True}",49.84160664607771,0.013844890735021586,0.11075912588017268,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L00-A01,2026-09-03T03:47:50.526680+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.0,0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p00,ec4c5350664ea4376ef77eee44ce3ed8280d352c08bca5eb4cf6a1e16ab092de,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p00/output/Task5_MD_Transition_LIGAnnihilation_0__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.8430688272549, 'mean_density_g_cm3': 1.0246190301064706, 'energy_sha256': '9e7009aecc258ed0090f6614708f9adad47d2c407cf663d880a8f18b6a7c0a67', 'passed': True}",48.30942226201296,0.013419283961670267,0.10735427169336213,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L01-A01,2026-09-03T03:48:38.454286+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.05,1,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p05,bccd455cd115c46648f6474f488e9df51ffe609fefefb1eed48080258382bd20,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p05/output/Task5_MD_Transition_LIGAnnihilation_1__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 302.1005309, 'mean_density_g_cm3': 1.0107887869288235, 'energy_sha256': '139ac292de68018a4bcbed8c5f3b7ff59c640cc0d25408e192b8fb6753f88932', 'passed': True}",47.91608032002114,0.013310022311116982,0.10648017848893586,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L03-A01,2026-09-03T03:49:22.611576+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.2,3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p20,81d4ba4de42bcba9b17150cbf345f8206e4e8fc1659c02659a92efa264a38a70,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p20/output/Task5_MD_Transition_LIGAnnihilation_3__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.93277348529415, 'mean_density_g_cm3': 1.02172804365549, 'energy_sha256': '89e31956852436d7d09333ac7b0c85de3540723af8af85ab3f7853aa1e0d0be2', 'passed': True}",44.135655276011676,0.012259904243336577,0.09807923394669261,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L04-A01,2026-09-03T03:50:19.343894+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.3,4,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p30,4a25b131831e18a70d4c5203d691e056f65fa5bd36d9a183e1d0c0d43a8a70d5,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p30/output/Task5_MD_Transition_LIGAnnihilation_4__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.4215400758823, 'mean_density_g_cm3': 1.0240420349088235, 'energy_sha256': '218f84ac8f4b2211ade61d2cc5f5620e32deb1e2e7b01c9e432feaeace6d0774', 'passed': True}",56.71402394818142,0.015753895541161505,0.12603116432929204,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L05-A01,2026-09-03T03:51:03.061873+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.4,5,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p40,b582bd6c1018ef24893670caa7ff9faf5d7980da07e4c626ad4adf765d88a960,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p40/output/Task5_MD_Transition_LIGAnnihilation_5__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.2347558545098, 'mean_density_g_cm3': 1.0199725917452942, 'energy_sha256': '0caebe02026e41dbf6cbc9fd63f42f6738c18abdd44653c79b7b2c17dbfaa447', 'passed': True}",43.69649522379041,0.01213791533994178,0.09710332271953424,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
