campaign,lambda,molecule_name,case_directory,success,beads,ti_point,production_steps,production_ps,molecule_id,canonical_smiles,inchi_key,inchi_connectivity_key,functional_group_family,scaffold,elapsed_seconds,exit_status,timed_out,energy_file_count
lambda09,0.9,Acetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetamide,True,2,12,2500,5.0,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,DLFVBJFMPXGRIB-UHFFFAOYSA-N,DLFVBJFMPXGRIB,Amides,ACYCLIC::amides,243.08173687907401,0,False,3
lambda09,0.9,AceticAcid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/aceticacid,True,2,12,2500,5.0,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,QTBSBXVTEAMEQO,Acids,ACYCLIC::acids,217.77642032899894,0,False,3
lambda09,0.9,Acetone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetone,True,2,12,2500,5.0,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,CSCPPACGZOOCGX-UHFFFAOYSA-N,CSCPPACGZOOCGX,Ketones,ACYCLIC::ketones,229.95796306501143,0,False,3
lambda09,0.9,Aniline,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/aniline,True,2,12,2500,5.0,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ,Heterorings,c1ccccc1,221.0978648280725,0,False,3
lambda09,0.9,Anthracene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/anthracene,True,2,12,2500,5.0,MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,MWPLVEDNUUSJAV,Aromatics,c1ccc2cc3ccccc3cc2c1,218.60206282895524,0,False,3
lambda09,0.9,Benzene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/benzene,True,2,12,2500,5.0,UHOVQNZJYSORNB-UHFFFAOYSA-N,c1ccccc1,UHOVQNZJYSORNB-UHFFFAOYSA-N,UHOVQNZJYSORNB,Aromatics,c1ccccc1,236.17706793104298,0,False,3
lambda09,0.9,Biphenyl,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/biphenyl,True,2,12,2500,5.0,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(-c2ccccc2)cc1,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,ZUOUZKKEUPVFJK,Aromatics,c1ccc(-c2ccccc2)cc1,206.661479482078,0,False,3
lambda09,0.9,But-1-ene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/but_1_ene,True,2,12,2500,5.0,VXNZUUAINFGPBY-UHFFFAOYSA-N,C=CCC,VXNZUUAINFGPBY-UHFFFAOYSA-N,VXNZUUAINFGPBY,Alkenes,ACYCLIC::alkenes,232.557916254038,0,False,3
lambda09,0.9,Buta-13-diene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/buta_13_diene,True,2,12,2500,5.0,KAKZBPTYRLMSJV-UHFFFAOYSA-N,C=CC=C,KAKZBPTYRLMSJV-UHFFFAOYSA-N,KAKZBPTYRLMSJV,Alkenes,ACYCLIC::alkenes,221.4632696629269,0,False,3
lambda09,0.9,Butane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/butane,True,2,12,2500,5.0,IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,IJDNQMDRQITEOD-UHFFFAOYSA-N,IJDNQMDRQITEOD,Alkanes,ACYCLIC::alkanes,217.81632845499553,0,False,3
lambda09,0.9,ButylAcetate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/butylacetate,True,2,12,2500,5.0,DKPFZGUDAPQIHT-UHFFFAOYSA-N,CCCCOC(C)=O,DKPFZGUDAPQIHT-UHFFFAOYSA-N,DKPFZGUDAPQIHT,Esters,ACYCLIC::esters,222.20755038107745,0,False,3
lambda09,0.9,Cycloheptane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/cycloheptane,True,2,12,2500,5.0,DMEGYFMYUHOHGS-UHFFFAOYSA-N,C1CCCCCC1,DMEGYFMYUHOHGS-UHFFFAOYSA-N,DMEGYFMYUHOHGS,Alkanes,C1CCCCCC1,221.5392741659889,0,False,3
lambda09,0.9,Cyclohexane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/cyclohexane,True,2,12,2500,5.0,XDTMQSROBMDMFD-UHFFFAOYSA-N,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,XDTMQSROBMDMFD,Alkanes,C1CCCCC1,218.35761878604535,0,False,3
lambda09,0.9,Cyclopentane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/cyclopentane,True,2,12,2500,5.0,RGSFGYAAUTVSQA-UHFFFAOYSA-N,C1CCCC1,RGSFGYAAUTVSQA-UHFFFAOYSA-N,RGSFGYAAUTVSQA,Alkanes,C1CCCC1,113.56546703993808,0,False,3
lambda09,0.9,Cyclopropane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/cyclopropane,True,2,12,2500,5.0,LVZWSLJZHVFIQJ-UHFFFAOYSA-N,C1CC1,LVZWSLJZHVFIQJ-UHFFFAOYSA-N,LVZWSLJZHVFIQJ,Alkanes,C1CC1,101.5458652919624,0,False,3
lambda09,0.9,DiEthylSulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/diethylsulfide,True,2,12,2500,5.0,LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,LJSQFQKUNVCTIA-UHFFFAOYSA-N,LJSQFQKUNVCTIA,Sulfides,ACYCLIC::sulfides,102.99707510205917,0,False,3
lambda09,0.9,DiMethylAcetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/dimethylacetamide,True,2,12,2500,5.0,FXHOOIRPVKKKFG-UHFFFAOYSA-N,CC(=O)N(C)C,FXHOOIRPVKKKFG-UHFFFAOYSA-N,FXHOOIRPVKKKFG,Amides,ACYCLIC::amides,108.80925126699731,0,False,3
lambda09,0.9,DiMethylEther,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/dimethylether,True,2,12,2500,5.0,LCGLNKUTAGEVQW-UHFFFAOYSA-N,COC,LCGLNKUTAGEVQW-UHFFFAOYSA-N,LCGLNKUTAGEVQW,Ethers,ACYCLIC::ethers,97.18440597201698,0,False,3
lambda09,0.9,DiMethylSulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/dimethylsulfide,True,2,12,2500,5.0,QMMFVYPAHWMCMS-UHFFFAOYSA-N,CSC,QMMFVYPAHWMCMS-UHFFFAOYSA-N,QMMFVYPAHWMCMS,Sulfides,ACYCLIC::sulfides,99.9978572060354,0,False,3
lambda09,0.9,DiethylEther,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/diethylether,False,2,12,2500,5.0,RTZKZFJDLAIYFH-UHFFFAOYSA-N,CCOCC,RTZKZFJDLAIYFH-UHFFFAOYSA-N,RTZKZFJDLAIYFH,Ethers,ACYCLIC::ethers,0.277843110030517,0,False,0
lambda09,0.9,DimethylDisulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/dimethyldisulfide,True,2,12,2500,5.0,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N,WQOXQRCZOLPYPM,Sulfides,ACYCLIC::sulfides,100.73629215999972,0,False,3
lambda09,0.9,Ethane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethane,True,2,12,2500,5.0,OTMSDBZUPAUEDD-UHFFFAOYSA-N,CC,OTMSDBZUPAUEDD-UHFFFAOYSA-N,OTMSDBZUPAUEDD,Alkanes,ACYCLIC::alkanes,101.49431348301005,0,False,3
lambda09,0.9,EthaneThiol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethanethiol,True,2,12,2500,5.0,DNJIEGIFACGWOD-UHFFFAOYSA-N,CCS,DNJIEGIFACGWOD-UHFFFAOYSA-N,DNJIEGIFACGWOD,Thiols,ACYCLIC::thiols,97.83627093199175,0,False,3
lambda09,0.9,Ethanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethanol,True,2,12,2500,5.0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,LFQSCWFLJHTTHZ,Alcohols,ACYCLIC::alcohols,99.78689089301042,0,False,3
lambda09,0.9,Ethene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethene,True,2,12,2500,5.0,VGGSQFUCUMXWEO-UHFFFAOYSA-N,C=C,VGGSQFUCUMXWEO-UHFFFAOYSA-N,VGGSQFUCUMXWEO,Alkenes,ACYCLIC::alkenes,100.29002076096367,0,False,3
lambda09,0.9,EthylAcetate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethylacetate,True,2,12,2500,5.0,XEKOWRVHYACXOJ-UHFFFAOYSA-N,CCOC(C)=O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,XEKOWRVHYACXOJ,Esters,ACYCLIC::esters,102.74467062402982,0,False,3
lambda09,0.9,EthylMethylSulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethylmethylsulfide,True,2,12,2500,5.0,WXEHBUMAEPOYKP-UHFFFAOYSA-N,CCSC,WXEHBUMAEPOYKP-UHFFFAOYSA-N,WXEHBUMAEPOYKP,Sulfides,ACYCLIC::sulfides,103.98716727504507,0,False,3
lambda09,0.9,Hexane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/hexane,True,2,12,2500,5.0,VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,VLKZOEOYAKHREP-UHFFFAOYSA-N,VLKZOEOYAKHREP,Alkanes,ACYCLIC::alkanes,101.82162699406035,0,False,3
lambda09,0.9,Imidazole,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/imidazole,True,2,12,2500,5.0,RAXXELZNTBOGNW-UHFFFAOYSA-N,c1c[nH]cn1,RAXXELZNTBOGNW-UHFFFAOYSA-N,RAXXELZNTBOGNW,Heterorings,c1c[nH]cn1,100.42345724103507,0,False,3
lambda09,0.9,Isobutane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/isobutane,True,2,12,2500,5.0,NNPPMTNAJDCUHE-UHFFFAOYSA-N,CC(C)C,NNPPMTNAJDCUHE-UHFFFAOYSA-N,NNPPMTNAJDCUHE,Alkanes,ACYCLIC::alkanes,104.01623464899603,0,False,3
lambda09,0.9,Methane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/methane,True,2,12,2500,5.0,VNWKTOKETHGBQD-UHFFFAOYSA-N,C,VNWKTOKETHGBQD-UHFFFAOYSA-N,VNWKTOKETHGBQD,Alkanes,ACYCLIC::alkanes,101.77532780508045,0,False,3
lambda09,0.9,MethaneThiol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/methanethiol,True,2,12,2500,5.0,LSDPWZHWYPCBBB-UHFFFAOYSA-N,CS,LSDPWZHWYPCBBB-UHFFFAOYSA-N,LSDPWZHWYPCBBB,Thiols,ACYCLIC::thiols,109.07654830499087,0,False,3
lambda09,0.9,Methanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/methanol,True,2,12,2500,5.0,OKKJLVBELUTLKV-UHFFFAOYSA-N,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,OKKJLVBELUTLKV,Alcohols,ACYCLIC::alcohols,106.32882403803524,0,False,3
lambda09,0.9,MethylPropionate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/methylpropionate,True,2,12,2500,5.0,RJUFJBKOKNCXHH-UHFFFAOYSA-N,CCC(=O)OC,RJUFJBKOKNCXHH-UHFFFAOYSA-N,RJUFJBKOKNCXHH,Esters,ACYCLIC::esters,108.14813133806456,0,False,3
lambda09,0.9,N-Methylacetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/n_methylacetamide,True,2,12,2500,5.0,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(C)=O,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,OHLUUHNLEMFGTQ,Amides,ACYCLIC::amides,109.68673128494993,0,False,3
lambda09,0.9,Napthalene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/napthalene,True,2,12,2500,5.0,UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2ccccc2c1,UFWIBTONFRDIAS-UHFFFAOYSA-N,UFWIBTONFRDIAS,Aromatics,c1ccc2ccccc2c1,108.0288267020369,0,False,3
lambda09,0.9,NeoPentane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/neopentane,True,2,12,2500,5.0,CRSOQBOWXPBRES-UHFFFAOYSA-N,CC(C)(C)C,CRSOQBOWXPBRES-UHFFFAOYSA-N,CRSOQBOWXPBRES,Alkanes,ACYCLIC::alkanes,107.93814892903902,0,False,3
lambda09,0.9,Octane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/octane,True,2,12,2500,5.0,TVMXDCGIABBOFY-UHFFFAOYSA-N,CCCCCCCC,TVMXDCGIABBOFY-UHFFFAOYSA-N,TVMXDCGIABBOFY,Alkanes,ACYCLIC::alkanes,103.30174097092822,0,False,3
lambda09,0.9,Octanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/octanol,True,2,12,2500,5.0,KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,KBPLFHHGFOOTCA-UHFFFAOYSA-N,KBPLFHHGFOOTCA,Alcohols,ACYCLIC::alcohols,105.05431570403744,0,False,3
lambda09,0.9,Pentane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pentane,True,2,12,2500,5.0,OFBQJSOFQDEBGM-UHFFFAOYSA-N,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,OFBQJSOFQDEBGM,Alkanes,ACYCLIC::alkanes,105.86088735901285,0,False,3
lambda09,0.9,Phenol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/phenol,False,2,12,2500,5.0,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,ISWSIDIOOBJBQZ,Aromatics,c1ccccc1,0.2751878830604255,0,False,0
lambda09,0.9,Propane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propane,True,2,12,2500,5.0,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,ATUOYWHBWRKTHZ,Alkanes,ACYCLIC::alkanes,103.61632055195514,0,False,3
lambda09,0.9,Propanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propanol,True,2,12,2500,5.0,BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,BDERNNFJNOPAEC-UHFFFAOYSA-N,BDERNNFJNOPAEC,Alcohols,ACYCLIC::alcohols,102.97013105894439,0,False,3
lambda09,0.9,Propene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propene,True,2,12,2500,5.0,QQONPFPTGQHPMA-UHFFFAOYSA-N,C=CC,QQONPFPTGQHPMA-UHFFFAOYSA-N,QQONPFPTGQHPMA,Alkenes,ACYCLIC::alkenes,105.11282572790515,0,False,3
lambda09,0.9,PropylAcetate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propylacetate,True,2,12,2500,5.0,YKYONYBAUNKHLG-UHFFFAOYSA-N,CCCOC(C)=O,YKYONYBAUNKHLG-UHFFFAOYSA-N,YKYONYBAUNKHLG,Esters,ACYCLIC::esters,108.95404437498655,0,False,3
lambda09,0.9,Pyrrole,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pyrrole,True,2,12,2500,5.0,KAESVJOAVNADME-UHFFFAOYSA-N,c1cc[nH]c1,KAESVJOAVNADME-UHFFFAOYSA-N,KAESVJOAVNADME,Heterorings,c1cc[nH]c1,110.11999753990676,0,False,3
lambda09,0.9,Toluene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/toluene,True,2,12,2500,5.0,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,YXFVVABEGXRONW,Aromatics,c1ccccc1,129.40827454801183,0,False,3
lambda09,0.9,Water,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/water,True,2,12,2500,5.0,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XLYOFNOQVPJJNP,Aromatics,ACYCLIC::aromatics,130.51565126492642,0,False,3
lambda09,0.9,acetaldehyde,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetaldehyde,True,2,12,2500,5.0,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,IKHGUXGNUITLKF-UHFFFAOYSA-N,IKHGUXGNUITLKF,Aldehydes,ACYCLIC::aldehydes,111.90374121500645,0,False,3
lambda09,0.9,butanamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/butanamine,True,2,12,2500,5.0,HQABUPZFAYXKJW-UHFFFAOYSA-N,CCCCN,HQABUPZFAYXKJW-UHFFFAOYSA-N,HQABUPZFAYXKJW,Amines,ACYCLIC::amines,113.18457970302552,0,False,3
lambda09,0.9,butyricacid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/butyricacid,True,2,12,2500,5.0,FERIUCNNQQJTOY-UHFFFAOYSA-N,CCCC(=O)O,FERIUCNNQQJTOY-UHFFFAOYSA-N,FERIUCNNQQJTOY,Acids,ACYCLIC::acids,113.75978169601876,0,False,3
lambda09,0.9,buytyraldehyde,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/buytyraldehyde,True,2,12,2500,5.0,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,CCCC=O,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,ZTQSAGDEMFDKMZ,Aldehydes,ACYCLIC::aldehydes,108.54646464099642,0,False,3
lambda09,0.9,dimethylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/dimethylamine,True,2,12,2500,5.0,ROSDSFDQCJNGOL-UHFFFAOYSA-N,CNC,ROSDSFDQCJNGOL-UHFFFAOYSA-N,ROSDSFDQCJNGOL,Amines,ACYCLIC::amines,112.86911276902538,0,False,3
lambda09,0.9,ethylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethylamine,False,2,12,2500,5.0,QUSNBJAOOMFDIB-UHFFFAOYSA-N,CCN,QUSNBJAOOMFDIB-UHFFFAOYSA-N,QUSNBJAOOMFDIB,Amines,ACYCLIC::amines,0.21746983099728823,0,False,0
lambda09,0.9,hexa2none,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/hexa2none,True,2,12,2500,5.0,QQZOPKMRPOGIEB-UHFFFAOYSA-N,CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,QQZOPKMRPOGIEB,Ketones,ACYCLIC::ketones,112.93182860303205,0,False,3
lambda09,0.9,m-cresol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/m_cresol,True,2,12,2500,5.0,RLSSMJSEOOYNOY-UHFFFAOYSA-N,Cc1cccc(O)c1,RLSSMJSEOOYNOY-UHFFFAOYSA-N,RLSSMJSEOOYNOY,Aromatics,c1ccccc1,113.02924690092914,0,False,3
lambda09,0.9,methylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/methylamine,True,2,12,2500,5.0,BAVYZALUXZFZLV-UHFFFAOYSA-N,CN,BAVYZALUXZFZLV-UHFFFAOYSA-N,BAVYZALUXZFZLV,Amines,ACYCLIC::amines,112.32185056596063,0,False,3
lambda09,0.9,o-cresol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/o_cresol,True,2,12,2500,5.0,QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,QWVGKYWNOKOFNN-UHFFFAOYSA-N,QWVGKYWNOKOFNN,Aromatics,c1ccccc1,113.77240991604049,0,False,3
lambda09,0.9,p-cresol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/p_cresol,True,2,12,2500,5.0,IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,IWDCLRJOBJJRNH-UHFFFAOYSA-N,IWDCLRJOBJJRNH,Aromatics,c1ccccc1,113.01993813598529,0,False,3
lambda09,0.9,pent-1-ene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pent_1_ene,True,2,12,2500,5.0,YWAKXRMUMFPDSH-UHFFFAOYSA-N,C=CCCC,YWAKXRMUMFPDSH-UHFFFAOYSA-N,YWAKXRMUMFPDSH,Alkenes,ACYCLIC::alkenes,111.57723599392921,0,False,3
lambda09,0.9,phenanthrene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/phenanthrene,True,2,12,2500,5.0,YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc12,YNPNZTXNASCQKK-UHFFFAOYSA-N,YNPNZTXNASCQKK,Aromatics,c1ccc2c(c1)ccc1ccccc12,112.98862700094469,0,False,3
lambda09,0.9,propionaldehyde,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propionaldehyde,True,2,12,2500,5.0,NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,NBBJYMSMWIIQGU,Aldehydes,ACYCLIC::aldehydes,112.46882859105244,0,False,3
lambda09,0.9,propionicacid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/propionicacid,True,2,12,2500,5.0,XBDQKXXYIPTUBI-UHFFFAOYSA-N,CCC(=O)O,XBDQKXXYIPTUBI-UHFFFAOYSA-N,XBDQKXXYIPTUBI,Acids,ACYCLIC::acids,38.96301401697565,0,False,3
lambda09,0.9,pyridine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/pyridine,True,2,12,2500,5.0,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,JUJWROOIHBZHMG-UHFFFAOYSA-N,JUJWROOIHBZHMG,Heterorings,c1ccncc1,38.66239792702254,0,False,3
lambda09,0.9,tetracene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/tetracene,True,2,12,2500,5.0,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1ccc2cc3cc4ccccc4cc3cc2c1,IFLREYGFSNHWGE-UHFFFAOYSA-N,IFLREYGFSNHWGE,Aromatics,c1ccc2cc3cc4ccccc4cc3cc2c1,38.31218307802919,0,False,3
lambda09,0.9,trimethylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/trimethylamine,True,2,12,2500,5.0,GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,GETQZCLCWQTVFV-UHFFFAOYSA-N,GETQZCLCWQTVFV,Amines,ACYCLIC::amines,38.66333242505789,0,False,3
